commit.id;commit.name;commit.date;commit.msg;commit.tag;project;TestClass;ProductionFile;NumberLine;NumberMethods;Assertion Roulette;Eager Test;Mystery Guest;Sleepy Test;Unknown Test;Redundant Assertion;Dependent Test;Magic Number Test;Conditional Test Logic;EmptyTest;General Fixture;IgnoredTest;Sensitive Equality;Verbose Test;Default Test;Resource Optimism;Duplicate Assert;Exception Catching Throwing;Constructor Initialization;Print Statement;Lazy Test
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 10:33:59 BRT 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/rel/commons-io-2.8.0;commons-io;CleaningPathVisitorTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/file/CleaningPathVisitor.java;124;10;1;0;0;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 10:33:59 BRT 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/rel/commons-io-2.8.0;commons-io;CopyDirectoryVisitorTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/file/CopyDirectoryVisitor.java;102;7;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;1
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 10:33:59 BRT 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/rel/commons-io-2.8.0;commons-io;CountersTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/file/Counters.java;56;4;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 10:33:59 BRT 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/rel/commons-io-2.8.0;commons-io;PathUtilsTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/file/PathUtils.java;46;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 10:33:59 BRT 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/rel/commons-io-2.8.0;commons-io;DeletingPathVisitorTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/file/DeletingPathVisitor.java;131;10;1;0;0;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 10:33:59 BRT 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/rel/commons-io-2.8.0;commons-io;CountingPathVisitorTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/file/CountingPathVisitor.java;94;6;0;0;0;0;1;0;0;4;0;0;0;1;0;0;0;0;0;1;0;0;0
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 10:33:59 BRT 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/rel/commons-io-2.8.0;commons-io;PathFileComparatorTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/comparator/PathFileComparator.java;58;2;0;1;1;0;0;0;0;7;0;0;0;0;0;0;0;2;0;0;0;0;0
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 10:33:59 BRT 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/rel/commons-io-2.8.0;commons-io;SizeFileComparatorTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/comparator/SizeFileComparator.java;102;7;4;0;1;0;0;0;0;4;0;0;4;0;0;0;0;2;0;0;0;0;1
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 10:33:59 BRT 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/rel/commons-io-2.8.0;commons-io;CompositeFileComparatorTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/comparator/CompositeFileComparator.java;121;4;5;3;0;0;0;0;0;7;0;0;0;0;4;0;0;1;0;0;0;0;3
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 10:33:59 BRT 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/rel/commons-io-2.8.0;commons-io;ExtensionFileComparatorTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/comparator/ExtensionFileComparator.java;58;2;0;1;1;0;0;0;0;7;0;0;0;0;0;0;0;2;0;0;0;0;0
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 10:33:59 BRT 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/rel/commons-io-2.8.0;commons-io;DirectoryFileComparatorTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/comparator/DirectoryFileComparator.java;57;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 10:33:59 BRT 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/rel/commons-io-2.8.0;commons-io;NameFileComparatorTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/comparator/NameFileComparator.java;57;2;0;1;1;0;0;0;0;7;0;0;0;0;0;0;0;2;0;0;0;0;0
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 10:33:59 BRT 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/rel/commons-io-2.8.0;commons-io;ValidatingObjectInputStreamTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/serialization/ValidatingObjectInputStream.java;229;23;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 10:33:59 BRT 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/rel/commons-io-2.8.0;commons-io;WildcardClassNameMatcherTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/serialization/WildcardClassNameMatcher.java;50;3;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 10:33:59 BRT 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/rel/commons-io-2.8.0;commons-io;MoreComplexObjectTest;/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/serialization/MoreComplexObject.java;104;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 10:33:59 BRT 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/rel/commons-io-2.8.0;commons-io;FullClassNameMatcherTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/serialization/FullClassNameMatcher.java;42;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 10:33:59 BRT 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/rel/commons-io-2.8.0;commons-io;RegexpClassNameMatcherTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/serialization/RegexpClassNameMatcher.java;62;5;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 10:33:59 BRT 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/rel/commons-io-2.8.0;commons-io;CopyUtilsTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/CopyUtils.java;217;13;14;0;0;0;1;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;1
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 10:33:59 BRT 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/rel/commons-io-2.8.0;commons-io;EndianUtilsTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/EndianUtils.java;316;22;94;2;0;0;1;0;0;18;1;0;0;0;0;0;0;0;26;1;0;0;10
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 10:33:59 BRT 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/rel/commons-io-2.8.0;commons-io;IOFunctionTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/function/IOFunction.java;165;12;21;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;2;1;0;0;0
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 10:33:59 BRT 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/rel/commons-io-2.8.0;commons-io;HexDumpTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/HexDump.java;234;3;8;0;0;0;0;0;0;0;19;0;0;0;0;1;0;0;2;3;0;0;0
commit.id;commit.name;commit.date;commit.msg;commit.tag;project;TestClass;ProductionFile;NumberLine;NumberMethods;Assertion Roulette;Eager Test;Mystery Guest;Sleepy Test;Unknown Test;Redundant Assertion;Dependent Test;Magic Number Test;Conditional Test Logic;EmptyTest;General Fixture;IgnoredTest;Sensitive Equality;Verbose Test;Default Test;Resource Optimism;Duplicate Assert;Exception Catching Throwing;Constructor Initialization;Print Statement;Lazy Test
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;ByteOrderParserTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/ByteOrderParser.java;46;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;ProxyCollectionWriterTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/ProxyCollectionWriter.java;471;23;54;23;0;0;0;0;0;42;6;0;0;0;24;1;0;0;0;24;0;0;5
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;StringBuilderWriterTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/StringBuilderWriter.java;152;13;19;12;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;12;0;0;4
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;TaggedWriterTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/TaggedWriter.java;125;3;12;2;0;0;0;0;0;4;0;0;0;0;0;1;0;0;4;5;0;0;3
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;ClosedOutputStreamTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/ClosedOutputStream.java;58;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;NullPrintStreamTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/NullPrintStream.java;55;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;ChunkedOutputStreamTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/ChunkedOutputStream.java;67;4;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;2
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;LockableFileWriterTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/LockableFileWriter.java;185;14;42;0;0;0;0;0;0;0;0;0;4;0;0;1;0;1;17;8;0;0;1
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;ProxyOutputStreamTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/ProxyOutputStream.java;62;5;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;CloseShieldOutputStreamTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/CloseShieldOutputStream.java;67;5;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;BrokenOutputStreamTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/BrokenOutputStream.java;87;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0;0
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;BrokenWriterTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/BrokenWriter.java;87;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0;0
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;ProxyWriterTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/ProxyWriter.java;275;21;8;19;0;0;3;0;0;0;0;0;0;0;8;0;0;0;0;21;0;0;4
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;AppendableWriterTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/AppendableWriter.java;88;8;6;6;0;0;0;0;0;1;0;0;0;0;6;0;0;0;0;0;0;0;3
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;TeeWriterTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/TeeWriter.java;451;23;54;21;0;0;0;0;0;42;6;0;0;0;24;1;0;0;0;24;0;0;5
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;TeeOutputStreamTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/TeeOutputStream.java;117;4;0;3;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;3;0;0;2
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;ThresholdingOutputStreamTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/ThresholdingOutputStream.java;53;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;FileWriterWithEncodingTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/FileWriterWithEncoding.java;219;21;11;0;0;0;6;0;0;0;2;0;3;0;0;1;0;1;3;7;0;0;1
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;NullWriterTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/NullWriter.java;40;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;NullAppendableTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/NullAppendable.java;38;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;ChunkedWriterTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/ChunkedWriter.java;69;4;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;3
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;NullOutputStreamTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/NullOutputStream.java;55;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;CountingOutputStreamTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/CountingOutputStream.java;110;3;7;2;0;0;0;0;0;9;4;0;0;0;0;1;0;0;0;3;0;0;3
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;WriterOutputStreamTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/WriterOutputStream.java;149;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;CloseShieldWriterTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/CloseShieldWriter.java;61;4;2;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;AppendableOutputStreamTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/AppendableOutputStream.java;52;4;2;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;DeferredFileOutputStreamTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/DeferredFileOutputStream.java;368;14;22;10;8;0;0;0;0;0;0;0;0;0;0;2;0;6;0;10;0;0;7
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;XmlStreamWriterTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/XmlStreamWriter.java;158;22;0;1;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;TaggedOutputStreamTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/TaggedOutputStream.java;125;3;12;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;4;5;0;0;3
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;ClosedWriterTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/ClosedWriter.java;58;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;TaggedIOExceptionTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/TaggedIOException.java;45;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;CircularBufferInputStreamTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/buffer/CircularBufferInputStream.java;105;4;2;2;0;0;0;0;0;0;9;0;0;0;0;1;0;0;0;1;0;0;2
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;BrokenReaderTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/BrokenReader.java;118;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;0;0;0
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;NullReaderTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/NullReader.java;232;7;24;6;0;0;0;0;0;12;7;0;0;0;0;2;0;0;1;8;0;0;10
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;MessageDigestCalculatingInputStreamTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/MessageDigestCalculatingInputStream.java;50;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;AutoCloseInputStreamTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/AutoCloseInputStream.java;103;8;9;0;0;0;0;0;0;4;5;0;1;0;0;0;0;0;0;0;0;0;0
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;ClosedReaderTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/ClosedReader.java;35;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;BoundedReaderTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/BoundedReader.java;243;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2e6f1e306edd81f3d0c7d5d36f4e1de84710bd08;Gary Gregory;Sat Sep 05 23:25:31 BRT 2020;Update POM version for Apache release 2.8.0;refs/tags/commons-io-2.8.0-RC1;commons-io;CharacterFilterReaderTest;/home/luana-martins/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/CharacterFilterReader.java;95;7;10;6;0;0;0;0;0;7;0;0;0;0;1;0;0;0;0;7;0;0;2
